seg_word,count_word,,,
金枕頭 正宗 泰式 養生館  -  泰式正宗 古法 指壓   120   min  -   1,15,,,
金峰 魯 肉飯  -  魯肉飯  -  1 < br > 苦瓜 排 骨湯  -  1 < br > 排骨酥  -  1 < br > 燙 青菜  -  1 < br > 筍乾  -  1 < br > 油豆腐  -  1 < br > 乾麵  -  1 < br > 肉 焿 冬粉  -  1,54,,,
金峰 魯 肉飯  -  魯肉飯  -  1 < br > 魯肉飯  -  1 < br > 蛤蜊雞  -  1 < br > 鳳梨 苦 瓜雞  -  4 < br > 焢肉  -  1 < br > 燙 青菜  -  1 < br > 油豆腐  -  1,46,,,
金泰豐 泰式 養生 會館  -  泰式 紓壓 指壓   110   min ｜ 手技 100 分鐘  -  1,18,,,
金鳳錦 酒樓  -  台北 【 金鳳錦 酒樓 】 EZTABLE   2019   線 上 美食 旅展 ， 週一 至 週五 ， 預付$ 285/ 人 ， 可 抵 現場 消費$ 330  -   2,33,,,
金鳳廳  -  六福 客棧  -  台北 【 金鳳廳  -  六福 客棧 】 EZTABLE   獨家 方案 ， 預付   $ 399/ 人   用餐 可 抵   $ 500   消費  -  5,33,,,
金樂 足體 養生 會館   八德 分館  -  全身 筋絡 按摩   70   min  -   1,18,,,
金樂 足體 養生 會館   八德 分館  -  限時 閃購 ｜ 全身 筋絡 按摩   70   min  -   1,21,,,
金樂 足體 養生 會館   八德 分館  -  精油 按摩   80   min  -   1,17,,,
金樂 足體 養生 會館   安和 分館  -  身體 指壓   80   min ｜ 開幕限 時 獨家 優惠  -  1,21,,,
金樂 足體 養生 會館   安和 分館  -  腳底 按摩   70   min  -   2,17,,,
金樂 足體 養生 會館   安和 分館  -  精油 按摩   80   min ｜ 女性 最 愛  -  1,20,,,
金樂 足體 養生 會館   牡丹 分館  -  身體 按摩   +   腳底 按摩   130   min  -   1,22,,,
金樂 足體 養生 會館   忠孝 分館  -  身體 指壓   +   腳底 按摩   110   min  -   2,22,,,
金樺 造型 美學 沙龍  -  頭皮 深層   SPA   +   日本 娜普菈 深層 護髮  -  1,18,,,
金鍋盃 精緻 小 火鍋 （ 內湖店 ） -  台北 【 金鍋盃 精緻 小 火鍋 （ 內湖店 ） 】 EZTABLE   獨家 方案 ， 預付 500 元/ 人 ， 贈 10 顆 蛤蜊   或   3Oz 肉品 （ 雪花牛 or 松阪豬 ） 或   任何 火鍋料 一 份 ！ （ 預付額 可 抵 現場 消費 ） -  4,56,,,
金鍋盃 精緻 小 火鍋 （ 吉林店 ） -  台北 【 金鍋盃 小 火鍋 （ 吉林店 ） 】 EZTABLE   獨家 方案 ， 預付 500 元/ 人 ， 贈 10 顆 蛤蜊   或   3Oz 肉品 （ 雪花牛 or 松阪豬 ） 或   任何 火鍋料 一 份 ！ （ 預付額 可 抵 現場 消費 ） -  2,55,,,
金鍋盃 精緻 小 火鍋 （ 忠孝店 ） -  台北 【 金鍋盃 精緻 小 火鍋 （ 忠孝店 ） 】 EZTABLE   獨家 方案 ， 預付$ 500/ 人 ， 贈 丹麥 幸福 豬 6 盎司 一 份 ！  -  3,37,,,
金鍋盃 精緻 小 火鍋 （ 桃園店 ） -  桃園 【 金鍋盃 精緻 小 火鍋 （ 桃園店 ） 】 EZTABLE 獨家 方案 ， 預付$ 500 元/ 人 ， 現場 結帳 可 抵 $   600 元  -  2,36,,,
金礦   928   頂級 足體 舒壓  -  腳底 按摩   60   min ｜ 獨立 電動 沙發椅  -   1,21,,,
金鐘 香港 茶餐廳  -  台北 【 金鐘 香港 茶餐廳 】 EZTABLE   獨家 方案 ， 預付   $ 300/ 人 ， 享 獨家 保留位 ！  -  2,27,,,
阜杭 豆漿  -  豆漿  -  0 < br > 豆漿  -  0 < br > 豆漿  -  2 < br > 鹹豆漿  -  0 < br > 鹹豆漿  -  1 < br > 厚餅 夾蛋  -   1 < br > 蛋餅  -  1,44,,,
阜杭 豆漿  -  豆漿  -  0 < br > 豆漿  -  1 < br > 糙米漿 （ 甜度 固定 ） -  0 < br > 糙米漿 （ 甜度 固定 ） -  2 < br > 鹹豆漿  -  4 < br > 厚燒餅  -  0 < br > 厚餅 夾蛋   -   2 < br > 厚餅 夾 油條  -  0 < br > 薄餅 夾 油條  -  1 < br > 薄餅 蛋夾 油條  -  1 < br > 油條  -  1 < br > 焦糖 甜餅  -  0 < br > 蔥花 鹹餅  -  1 < br > 蘿蔔絲 酥餅  -  1 < br > 蛋餅  -  2 < br > 蛋餅 夾 油條  -  0 < br > 鹹飯糰 包蛋   ( 十點 前 限定 販售 ) -  1,129,,,
阜杭 豆漿  -  豆漿  -  1 < br > 豆漿  -  1 < br > 豆漿  -  1 < br > 糙米漿 （ 甜度 固定 ） -  0 < br > 糙米漿 （ 甜度 固定 ） -  1 < br > 鹹豆漿  -  1 < br > 厚餅 蛋夾 油條  -  2 < br > 薄餅 夾 油條  -  0 < br > 薄餅 蛋夾 油條  -  1 < br > 蘿蔔絲 酥餅  -  1 < br > 蛋餅  -  1 < br > 蛋餅 夾 油條  -  1 < br > 鹹飯糰 包蛋   ( 十點 前 限定 販售 ) -  1,100,,,
阜杭 豆漿  -  豆漿  -  1 < br > 豆漿  -  1 < br > 豆漿  -  1 < br > 糙米漿 （ 甜度 固定 ） -  2 < br > 厚燒餅  -  2 < br > 厚餅 夾蛋   -   2 < br > 厚餅 夾 油條  -  2 < br > 薄燒餅  -  1 < br > 薄餅 夾蛋  -   1 < br > 薄餅 蛋夾 油條  -  2 < br > 焦糖 甜餅  -  1 < br > 蛋餅  -  1,85,,,
阜杭 豆漿  -  豆漿  -  1 < br > 豆漿  -  1 < br > 豆漿  -  1 < br > 鹹豆漿  -  1 < br > 鹹豆漿  -  1 < br > 鹹豆漿  -  1 < br > 厚燒餅  -  1 < br > 油條  -  1 < br > 蛋餅  -  2 < br > 甜飯糰   ( 十點 前 限定 販售 ) -  1 < br > 鹹飯糰   ( 十點 前 限定 販售 ) -  1 < br > 素飯糰   ( 十點 前 限定 販售 ) -  2,90,,,
阜杭 豆漿  -  豆漿  -  1 < br > 豆漿  -  1 < br > 豆漿  -  1 < br > 鹹豆漿  -  1 < br > 鹹豆漿  -  1 < br > 鹹豆漿  -  1 < br > 厚燒餅  -  2 < br > 油條  -  1 < br > 蛋餅  -  2 < br > 甜飯糰   ( 十點 前 限定 販售 ) -  1 < br > 鹹飯糰   ( 十點 前 限定 販售 ) -  1 < br > 素飯糰   ( 十點 前 限定 販售 )  -  2,90,,,
阜杭 豆漿  -  豆漿  -  1 < br > 豆漿  -  1 < br > 厚餅 蛋夾 油條  -  1 < br > 薄燒餅  -  2 < br > 焦糖 甜餅  -  2 < br > 甜飯糰   ( 十點 前 限定 販售 ) -  1 < br > 鹹飯糰 包蛋   ( 十點 前 限定 販售 ) -  1,58,,,
阜杭 豆漿  -  豆漿  -  1 < br > 豆漿  -  1 < br > 厚燒餅  -  1 < br > 厚餅 蛋夾 油條  -  1 < br > 薄燒餅  -  1 < br > 焦糖 甜餅  -  1 < br > 蔥花 鹹餅  -  1 < br > 蛋餅  -  1 < br > 甜飯 糰 包蛋   ( 十點 前 限定 販售 ) -  1,66,,,
阜杭 豆漿  -  豆漿  -  1 < br > 豆漿  -  1 < br > 糙米漿 （ 甜度 固定 ） -  1 < br > 厚燒餅  -  6 < br > 厚餅 夾蛋  -   1 < br > 厚餅 夾 油條  -  1 < br > 焦糖 甜餅  -  1 < br > 蔥花 鹹餅  -  1 < br > 蛋餅  -  2 < br > 鹹飯糰   ( 十點 前 限定 販售 ) -  1,75,,,
阜杭 豆漿  -  豆漿  -  1 < br > 豆漿  -  1 < br > 糙米漿 （ 甜度 固定 ） -  1 < br > 薄燒餅  -  1 < br > 油條  -  1 < br > 焦糖 甜餅  -  1 < br > 蛋餅  -  1 < br > 鹹飯糰 包蛋   ( 十點 前 限定 販售 ) -  1,59,,,
阜杭 豆漿  -  豆漿  -  1 < br > 豆漿  -  1 < br > 糙米漿 （ 甜度 固定 ） -  1 < br > 鹹豆漿  -  3 < br > 厚餅 夾蛋   -   3 < br > 油條  -  1 < br > 焦糖 甜餅  -  3 < br > 蔥花 鹹餅  -  1 < br > 蔥花蛋  -   1 < br > 鹹飯糰 包蛋   ( 十點 前 限定 販售 ) -  1,76,,,
阜杭 豆漿  -  豆漿  -  1 < br > 豆漿  -  1 < br > 糙米漿 （ 甜度 固定 ） -  2 < br > 厚燒餅  -  25 < br > 油條  -  2 < br > 蛋餅  -  1 < br > 素飯糰   ( 十點 前 限定 販售 ) -  1,51,,,
阜杭 豆漿  -  豆漿  -  1 < br > 豆漿  -  1 < br > 薄餅 夾蛋  -   1 < br > 薄餅 夾 油條  -  1 < br > 焦糖 甜餅  -  1 < br > 蔥花蛋  -   1 < br > 鹹飯糰   ( 十點 前 限定 販售 ) -  1,54,,,
阜杭 豆漿  -  豆漿  -  1 < br > 豆漿  -  1 < br > 鹹豆漿  -  1 < br > 厚燒餅  -  10 < br > 厚餅 夾蛋   -   2 < br > 厚餅 蛋夾 油條  -  3 < br > 焦糖 甜餅  -  3 < br > 蔥花 鹹餅  -  2 < br > 蛋餅  -  1 < br > 鹹飯糰 包蛋   ( 十點 前 限定 販售 ) -  1,74,,,
阜杭 豆漿  -  豆漿  -  1 < br > 豆漿  -  13 < br > 鹹豆漿  -  1 < br > 鹹豆漿  -  1 < br > 厚燒餅  -  3 < br > 厚餅 夾蛋   -   6 < br > 薄餅 夾蛋  -   9 < br > 油條  -  2 < br > 焦糖 甜餅  -  3 < br > 蛋餅  -  2 < br > 蔥花蛋  -   1 < br > 鹹飯糰   ( 十點 前 限定 販售 ) -  1 < br > 鹹飯糰 包蛋   ( 十點 前 限定 販售 ) -  2,98,,,
阜杭 豆漿  -  豆漿  -  1 < br > 豆漿  -  2 < br > 厚餅 夾蛋  -   1 < br > 厚餅 蛋夾 油條  -  1 < br > 蛋餅  -  1 < br > 鹹飯糰 包蛋   ( 十點 前 限定 販售 ) -  1,47,,,
阜杭 豆漿  -  豆漿  -  1 < br > 豆漿  -  2 < br > 厚餅 夾蛋  -   1 < br > 厚餅 蛋夾 油條  -  1 < br > 焦糖 甜餅  -  1 < br > 蛋餅  -  2 < br > 鹹飯糰   ( 十點 前 限定 販售 ) -  1,53,,,
阜杭 豆漿  -  豆漿  -  1 < br > 豆漿  -  2 < br > 鹹豆漿  -  1 < br > 厚餅 夾蛋  -   1 < br > 薄燒餅  -  1 < br > 薄餅 夾蛋  -   1 < br > 薄餅 蛋夾 油條  -  1,48,,,
阜杭 豆漿  -  豆漿  -  1 < br > 豆漿  -  2 < br > 鹹豆漿  -  3 < br > 厚燒餅  -  1 < br > 厚餅 夾蛋   -   2 < br > 厚餅 蛋夾 油條  -  2 < br > 薄餅 夾蛋   -   3 < br > 薄餅 夾 油條  -  1 < br > 焦糖 甜餅  -  2 < br > 蔥花 鹹餅  -  2 < br > 蘿蔔絲 酥餅  -  3 < br > 蛋餅  -  1 < br > 甜飯 糰 包蛋   ( 十點 前 限定 販售 ) -  1 < br > 鹹飯糰 包蛋   ( 十點 前 限定 販售 ) -  2,112,,,
阜杭 豆漿  -  豆漿  -  1 < br > 豆漿  -  2 < br > 鹹豆漿  -  3 < br > 厚燒餅  -  2 < br > 薄餅 蛋夾 油條  -  3 < br > 油條  -  2 < br > 焦糖 甜餅  -  6 < br > 蔥花 鹹餅  -  3 < br > 蘿蔔絲 酥餅  -  3 < br > 蛋餅  -  3 < br > 蛋餅 夾 油條  -  2 < br > 甜飯糰   ( 十點 前 限定 販售 ) -  3 < br > 鹹飯糰   ( 十點 前 限定 販售 ) -  3,97,,,
阜杭 豆漿  -  豆漿  -  1 < br > 豆漿  -  4 < br > 豆漿  -  3 < br > 豆漿  -  2 < br > 糙米漿 （ 甜度 固定 ） -  3 < br > 厚餅 夾蛋  -   16 < br > 厚餅 夾 油條  -  1 < br > 厚餅 蛋夾 油條  -  2 < br > 薄餅 夾蛋  -   1 < br > 薄餅 蛋夾 油條  -  1 < br > 鹹飯糰 包蛋   ( 十點 前 限定 販售 ) -  1,86,,,
阜杭 豆漿  -  豆漿  -  1 < br > 豆漿  -  5 < br > 豆漿  -  2 < br > 豆漿  -  1 < br > 豆漿  -  1 < br > 鹹豆漿  -  2 < br > 厚餅 夾蛋   -   3 < br > 厚餅 蛋夾 油條  -  1 < br > 薄燒餅  -  1 < br > 薄餅 夾蛋   -   2 < br > 薄餅 夾 油條  -  1 < br > 薄餅 蛋夾 油條  -  2 < br > 焦糖 甜餅  -  3 < br > 蔥花 鹹餅  -  2 < br > 蛋餅  -  1 < br > 荷包蛋   -   3 < br > 蛋餅 夾 油條  -  1 < br > 鹹飯糰   ( 十點 前 限定 販售 ) -  1,132,,,
阜杭 豆漿  -  豆漿  -  1 < br > 豆漿  -  5 < br > 糙米漿 （ 甜度 固定 ） -  3 < br > 鹹豆漿  -  1 < br > 厚餅 夾蛋   -   2 < br > 厚餅 蛋夾 油條  -  5 < br > 薄燒餅  -  1 < br > 焦糖 甜餅  -  1 < br > 蛋餅  -  6 < br > 鹹飯糰   ( 十點 前 限定 販售 ) -  2,75,,,
阜杭 豆漿  -  豆漿  -  1 < br > 厚餅 夾蛋  -  1,13,,,
阜杭 豆漿  -  豆漿  -  1 < br > 厚餅 夾蛋  -   1 < br > 焦糖 甜餅  -  2 < br > 蔥花蛋  -   1 < br > 鹹飯糰 包蛋   ( 十點 前 限定 販售 ) -  1,41,,,
阜杭 豆漿  -  豆漿  -  1 < br > 蛋餅  -  1,12,,,
阜杭 豆漿  -  豆漿  -  1 < br > 糙米漿 （ 甜度 固定 ） -  1 < br > 厚餅 夾 油條  -  1 < br > 薄餅 夾 油條  -  1 < br > 焦糖 甜餅  -  2 < br > 蔥花 鹹餅  -  2 < br > 蘿蔔絲 酥餅  -  2 < br > 鹹飯糰   ( 十點 前 限定 販售 ) -  1,64,,,
阜杭 豆漿  -  豆漿  -  1 < br > 糙米漿 （ 甜度 固定 ） -  1 < br > 厚餅 夾 油條  -  1 < br > 薄餅 夾 油條  -  1 < br > 薄餅 蛋夾 油條  -  1 < br > 蔥花 鹹餅  -  2 < br > 蘿蔔絲 酥餅  -  2 < br > 蛋餅  -  1,59,,,
阜杭 豆漿  -  豆漿  -  1 < br > 糙米漿 （ 甜度 固定 ） -  1 < br > 厚餅 夾蛋  -   1 < br > 薄餅 夾蛋  -   1 < br > 薄餅 蛋夾 油條  -  1 < br > 蛋餅 夾 油條  -  2,47,,,
阜杭 豆漿  -  豆漿  -  1 < br > 糙米漿 （ 甜度 固定 ） -  1 < br > 鹹豆漿  -  1 < br > 厚燒餅  -  2 < br > 厚餅 夾蛋   -   2 < br > 厚餅 蛋夾 油條  -  1,44,,,
阜杭 豆漿  -  豆漿  -  1 < br > 糙米漿 （ 甜度 固定 ） -  1 < br > 鹹豆漿  -  1 < br > 薄餅 蛋夾 油條  -  3 < br > 焦糖 甜餅  -  3 < br > 蔥花 鹹餅  -  3 < br > 蘿蔔絲 酥餅  -  3 < br > 蛋餅  -  2 < br > 鹹飯糰   ( 十點 前 限定 販售 ) -  1 < br > 鹹飯糰 包蛋   ( 十點 前 限定 販售 ) -  2,81,,,
阜杭 豆漿  -  豆漿  -  1 < br > 糙米漿 （ 甜度 固定 ） -  1 < br > 鹹豆漿  -  1 < br > 薄餅 蛋夾 油條  -  4 < br > 焦糖 甜餅  -  1 < br > 鹹飯糰   ( 十點 前 限定 販售 ) -  2,48,,,
阜杭 豆漿  -  豆漿  -  1 < br > 糙米漿 （ 甜度 固定 ） -  2 < br > 厚餅 蛋夾 油條  -  1 < br > 薄餅 蛋夾 油條  -  1 < br > 蛋餅 夾 油條  -  1 < br > 鹹飯糰 包蛋   ( 十點 前 限定 販售 ) -  1,52,,,
阜杭 豆漿  -  豆漿  -  1 < br > 糙米漿 （ 甜度 固定 ） -  2 < br > 厚餅 蛋夾 油條  -  2 < br > 薄餅 蛋夾 油條  -  1 < br > 油條  -  1 < br > 蛋餅  -  2,43,,,
阜杭 豆漿  -  豆漿  -  1 < br > 糙米漿 （ 甜度 固定 ） -  2 < br > 鹹豆漿  -  1 < br > 薄餅 夾 油條  -  1 < br > 薄餅 蛋夾 油條  -  1 < br > 焦糖 甜餅  -  2 < br > 蛋餅  -  1 < br > 甜飯糰   ( 十點 前 限定 販售 ) -  1 < br > 鹹飯糰 包蛋   ( 十點 前 限定 販售 ) -  1,75,,,
阜杭 豆漿  -  豆漿  -  1 < br > 糙米漿 （ 甜度 固定 ） -  3 < br > 糙米漿 （ 甜度 固定 ） -  1 < br > 厚餅 夾蛋  -   1 < br > 薄餅 夾蛋  -   1 < br > 薄餅 蛋夾 油條  -  2 < br > 蛋餅  -  1,54,,,
阜杭 豆漿  -  豆漿  -  1 < br > 薄餅 夾蛋  -   1 < br > 蛋餅  -  1,20,,,
阜杭 豆漿  -  豆漿  -  1 < br > 薄餅 夾蛋  -   1 < br > 蔥花 鹹餅  -  1 < br > 蘿蔔絲 酥餅  -  1,28,,,
阜杭 豆漿  -  豆漿  -  1 < br > 薄燒餅  -  1 < br > 薄餅 蛋夾 油條  -  1 < br > 焦糖 甜餅  -  1 < br > 蛋餅  -  1,33,,,
阜杭 豆漿  -  豆漿  -  1 < br > 鹹豆漿  -  1 < br > 厚餅 夾蛋  -   1 < br > 厚餅 夾 油條  -  1 < br > 蛋餅  -  1,34,,,
阜杭 豆漿  -  豆漿  -  1 < br > 鹹豆漿  -  1 < br > 厚餅 夾蛋  -   1 < br > 薄餅 蛋夾 油條  -  1 < br > 蛋餅  -  1 < br > 鹹飯糰 包蛋   ( 十點 前 限定 販售 ) -  1,47,,,
阜杭 豆漿  -  豆漿  -  1 < br > 鹹豆漿  -  1 < br > 厚餅 夾蛋   -   2 < br > 厚餅 蛋夾 油條  -  1 < br > 蔥花 鹹餅  -  1 < br > 蘿蔔絲 酥餅  -  2 < br > 鹹飯糰 包蛋   ( 十點 前 限定 販售 ) -  1,56,,,
阜杭 豆漿  -  豆漿  -  1 < br > 鹹豆漿  -  1 < br > 厚餅 蛋夾 油條  -  1 < br > 薄餅 夾蛋  -   1 < br > 鹹飯糰 包蛋   ( 十點 前 限定 販售 ) -  1,41,,,
阜杭 豆漿  -  豆漿  -  1 < br > 鹹豆漿  -  1 < br > 厚餅 蛋夾 油條  -  1 < br > 薄燒餅  -  1 < br > 焦糖 甜餅  -  2 < br > 蔥花 鹹餅  -  2 < br > 蛋餅  -  1,46,,,
阜杭 豆漿  -  豆漿  -  1 < br > 鹹豆漿  -  1 < br > 蛋餅  -  1 < br > 蛋餅 夾 油條  -  1 < br > 鹹飯糰 包蛋   ( 十點 前 限定 販售 ) -  1,39,,,
阜杭 豆漿  -  豆漿  -  1 < br > 鹹豆漿  -  1 < br > 蔥花 鹹餅  -  4 < br > 蘿蔔絲 酥餅  -  4 < br > 蛋餅  -  1,32,,,
阜杭 豆漿  -  豆漿  -  10 < br > 豆漿  -  5 < br > 豆漿  -  5 < br > 厚燒餅  -  4 < br > 厚餅 夾蛋  -   1 < br > 厚餅 夾 油條  -  1 < br > 厚餅 蛋夾 油條  -  2 < br > 薄燒餅  -  6 < br > 薄餅 夾蛋   -   3 < br > 薄餅 夾 油條  -  1 < br > 薄餅 蛋夾 油條  -  3 < br > 焦糖 甜餅  -  7,86,,,
阜杭 豆漿  -  豆漿  -  10 < br > 糙米漿 （ 甜度 固定 ） -  2 < br > 厚燒餅  -  3 < br > 厚餅 夾蛋  -   12 < br > 厚餅 夾 油條  -  2 < br > 厚餅 蛋夾 油條  -  4,45,,,
阜杭 豆漿  -  豆漿  -  11 < br > 糙米漿 （ 甜度 固定 ） -  1 < br > 厚燒餅  -  5 < br > 厚餅 夾蛋   -   7 < br > 厚餅 蛋夾 油條  -  7 < br > 焦糖 甜餅  -  16 < br > 蛋餅  -  1 < br > 蔥花蛋  -   1 < br > 鹹飯糰   ( 十點 前 限定 販售 ) -  1,70,,,
阜杭 豆漿  -  豆漿  -  13 < br > 豆漿  -  0 < br > 厚燒餅  -  7 < br > 厚餅 夾蛋  -   12 < br > 蘿蔔絲 酥餅  -  14,33,,,
阜杭 豆漿  -  豆漿  -  15 < br > 豆漿  -  12 < br > 厚餅 夾蛋   -   6 < br > 厚餅 夾 油條  -  3 < br > 厚餅 蛋夾 油條  -  0 < br > 薄燒餅  -  1 < br > 薄餅 夾蛋  -   10 < br > 薄餅 蛋夾 油條  -  4 < br > 甜飯糰   ( 十點 前 限定 販售 ) -  1 < br > 鹹飯糰   ( 十點 前 限定 販售 ) -  2,83,,,
阜杭 豆漿  -  豆漿  -  15 < br > 厚餅 夾蛋  -   25,14,,,
阜杭 豆漿  -  豆漿  -  16 < br > 厚餅 夾蛋   -   4 < br > 厚餅 蛋夾 油條  -  1 < br > 薄燒餅  -  2 < br > 薄餅 夾蛋  -   9 < br > 薄餅 夾 油條  -  3 < br > 薄餅 蛋夾 油條  -  6 < br > 焦糖 甜餅  -  3 < br > 蔥花 鹹餅  -  2 < br > 蛋餅  -  3,73,,,
阜杭 豆漿  -  豆漿  -  2 < br > 豆漿  -  1 < br > 豆漿  -  1 < br > 豆漿  -  1 < br > 糙米漿 （ 甜度 固定 ） -  1 < br > 鹹豆漿  -  1 < br > 厚燒餅  -  4 < br > 厚餅 夾蛋  -   1 < br > 厚餅 夾 油條  -  2 < br > 厚餅 蛋夾 油條  -  1 < br > 焦糖 甜餅  -  3 < br > 蔥花 鹹餅  -  3 < br > 蘿蔔絲 酥餅  -  3 < br > 蛋餅  -  1,96,,,
阜杭 豆漿  -  豆漿  -  2 < br > 豆漿  -  1 < br > 豆漿  -  1 < br > 厚餅 夾 油條  -  4 < br > 油條  -  2 < br > 焦糖 甜餅  -  2,39,,,
阜杭 豆漿  -  豆漿  -  2 < br > 豆漿  -  1 < br > 豆漿  -  1 < br > 厚燒餅  -  1 < br > 厚餅 夾蛋  -   1 < br > 蘿蔔絲 酥餅  -  2 < br > 蛋餅  -  2 < br > 鹹飯糰   ( 十點 前 限定 販售 ) -  1,57,,,
阜杭 豆漿  -  豆漿  -  2 < br > 豆漿  -  1 < br > 豆漿  -  1 < br > 鹹豆漿  -  1 < br > 厚餅 夾蛋  -   1 < br > 厚餅 蛋夾 油條  -  1 < br > 薄餅 夾蛋  -   1 < br > 薄餅 夾 油條  -  2 < br > 薄餅 蛋夾 油條  -  1 < br > 焦糖 甜餅  -  3 < br > 蘿蔔絲 酥餅  -  3,78,,,
阜杭 豆漿  -  豆漿  -  2 < br > 豆漿  -  1 < br > 糙米漿 （ 甜度 固定 ） -  2 < br > 鹹豆漿  -  2 < br > 厚餅 夾蛋  -   1 < br > 厚餅 夾 油條  -  1 < br > 厚餅 蛋夾 油條  -  1 < br > 薄餅 蛋夾 油條  -  1 < br > 蛋餅  -  3 < br > 甜飯糰   ( 十點 前 限定 販售 ) -  1,77,,,
阜杭 豆漿  -  豆漿  -  2 < br > 豆漿  -  1 < br > 薄餅 夾蛋   -   3 < br > 薄餅 夾 油條  -  5 < br > 蛋餅  -  2 < br > 甜飯糰   ( 十點 前 限定 販售 ) -  1,47,,,
阜杭 豆漿  -  豆漿  -  2 < br > 豆漿  -  1 < br > 鹹豆漿  -  2 < br > 厚燒餅  -  2 < br > 厚餅 夾蛋   -   2 < br > 厚餅 蛋夾 油條  -  1 < br > 薄餅 夾蛋  -   1 < br > 薄餅 蛋夾 油條  -  1 < br > 蔥花 鹹餅  -  1 < br > 蘿蔔絲 酥餅  -  1 < br > 鹹飯糰 包蛋   ( 十點 前 限定 販售 ) -  2,84,,,
阜杭 豆漿  -  豆漿  -  2 < br > 豆漿  -  2 < br > 豆漿  -  1 < br > 糙米漿 （ 甜度 固定 ） -  2 < br > 厚餅 夾蛋   -   4 < br > 厚餅 蛋夾 油條  -  1 < br > 薄燒餅  -  1 < br > 薄餅 夾蛋  -   1 < br > 薄餅 夾 油條  -  1 < br > 薄餅 蛋夾 油條  -  1 < br > 油條  -  2 < br > 蔥花 鹹餅  -  1 < br > 蘿蔔絲 酥餅  -  1 < br > 蛋餅  -  1,100,,,
阜杭 豆漿  -  豆漿  -  2 < br > 豆漿  -  2 < br > 豆漿  -  1 < br > 鹹豆漿  -  1 < br > 鹹豆漿  -  1 < br > 厚燒餅  -  1 < br > 厚餅 夾蛋   -   2 < br > 厚餅 蛋夾 油條  -  1 < br > 薄餅 夾蛋   -   2 < br > 薄餅 夾 油條  -  1 < br > 油條  -  1 < br > 焦糖 甜餅  -  1 < br > 蔥花 鹹餅  -  1 < br > 蘿蔔絲 酥餅  -  1 < br > 蛋餅  -  1 < br > 荷包蛋  -  1,109,,,
阜杭 豆漿  -  豆漿  -  2 < br > 豆漿  -  3 < br > 豆漿  -  1 < br > 豆漿  -  3 < br > 鹹豆漿  -  1 < br > 厚燒餅  -  2 < br > 厚餅 夾蛋   -   5 < br > 薄餅 夾蛋   -   3 < br > 薄餅 夾 油條  -  2 < br > 薄餅 蛋夾 油條  -  1 < br > 焦糖 甜餅  -  4 < br > 蔥花 鹹餅  -  2 < br > 蛋餅  -  3 < br > 甜飯糰   ( 十點 前 限定 販售 ) -  1 < br > 鹹飯糰   ( 十點 前 限定 販售 ) -  1,114,,,
阜杭 豆漿  -  豆漿  -  2 < br > 豆漿  -  3 < br > 豆漿  -  1 < br > 糙米漿 （ 甜度 固定 ） -  2 < br > 鹹豆漿  -  5 < br > 厚餅 夾蛋   -   3 < br > 厚餅 蛋夾 油條  -  9 < br > 薄燒餅  -  1 < br > 薄餅 夾蛋   -   2 < br > 薄餅 夾 油條  -  1 < br > 薄餅 蛋夾 油條  -  1 < br > 蛋餅  -  10 < br > 蛋餅 夾 油條  -  1 < br > 鹹飯糰 包蛋   ( 十點 前 限定 販售 ) -  7,108,,,
阜杭 豆漿  -  豆漿  -  2 < br > 豆漿  -  3 < br > 豆漿  -  3 < br > 糙米漿 （ 甜度 固定 ） -  1 < br > 鹹豆漿  -  2 < br > 厚餅 夾蛋   -   4 < br > 厚餅 夾 油條  -  1 < br > 薄餅 夾蛋   -   3 < br > 薄餅 夾 油條  -  1 < br > 薄餅 蛋夾 油條  -  1 < br > 油條  -  3 < br > 焦糖 甜餅  -  3 < br > 蔥花 鹹餅  -  2 < br > 蘿蔔絲 酥餅  -  3 < br > 蛋餅  -  2 < br > 蛋餅 夾 油條  -  1 < br > 鹹飯糰   ( 十點 前 限定 販售 ) -  2 < br > 鹹飯糰 包蛋   ( 十點 前 限定 販售 ) -  2,141,,,
阜杭 豆漿  -  豆漿  -  2 < br > 厚餅 夾 油條  -  1 < br > 焦糖 甜餅  -  1 < br > 蘿蔔絲 酥餅  -  1 < br > 蛋餅  -  2 < br > 鹹飯糰   ( 十點 前 限定 販售 ) -  1,46,,,
阜杭 豆漿  -  豆漿  -  2 < br > 厚餅 夾蛋  -   1 < br > 薄餅 夾蛋  -   1 < br > 蛋餅  -  1,28,,,
阜杭 豆漿  -  豆漿  -  2 < br > 厚餅 蛋夾 油條  -  1 < br > 薄餅 夾蛋  -   1 < br > 蛋餅  -  2,28,,,
阜杭 豆漿  -  豆漿  -  2 < br > 厚燒餅  -  2 < br > 薄餅 夾蛋   -   2 < br > 焦糖 甜餅  -  2 < br > 蔥花 鹹餅  -  2 < br > 蘿蔔絲 酥餅  -  2,42,,,
阜杭 豆漿  -  豆漿  -  2 < br > 糙米漿 （ 甜度 固定 ） -  1 < br > 厚餅 蛋夾 油條  -  1 < br > 薄餅 夾蛋  -   1 < br > 薄餅 蛋夾 油條  -  4,39,,,
